Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type,First Seen,Last Seen,Duration,Text,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,focus_vs_other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,942373711,430,520,Carousel,2025-06-30,2025-07-03,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/7254787597954678666.png,,Other,Feed,Direct,Facebook,60701.46,8721866,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,664139734,375,586,Other,2024-07-06,2024-08-02,0,"Whether it’s a formula subscription or meal delivery service, the village can take many forms for new parents—especially without family nearby. We asked 11 new moms to share the unexpected purchases that positively impacted their mental health the most.",,,,Other,Feed,Direct,Facebook,4467.51,616366,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,499995454,586,375,Other,2023-12-27,2025-07-20,0,1,,,,Other,Marketplace,Direct,Facebook,9748.57,1433044,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,668440166,375,586,Other,2024-07-06,2024-11-03,0,Nuna BRYN High Chair,,,,Other,Feed,Direct,Facebook,1178.49,158752,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,499995454,586,375,Other,2023-12-27,2025-07-20,0,1,,,,Other,Feed,Direct,Facebook,7921.25,1077621,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,794113158,430,626,Image,2025-02-08,2025-02-08,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-5775143729010215457.png,,Other,Reels,Direct,Facebook,545.24,75452,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,499995454,586,375,Other,2023-12-27,2025-07-20,0,1,,,,Other,Other,Direct,Facebook,2474.58,355033,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,794113158,430,626,Image,2025-02-08,2025-02-08,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-5775143729010215457.png,,Other,Feed,Direct,Facebook,16629.94,2301286,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,641468432,360,558,Text,2024-06-20,2024-07-09,0,Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins f,,https://s3.amazonaws.com/YM_Ads/175985843439554405.png,https://www.facebook.com/1009613717196342,Other,Feed,Direct,Facebook,224121.85,30428153,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,814594562,430,973,Video,2025-03-13,2025-04-07,303,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-168393135769332008.png,,Other,Reels,Direct,Facebook,39180.66,5541068,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,641468432,360,558,Text,2024-06-20,2024-07-09,0,Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins f,,https://s3.amazonaws.com/YM_Ads/175985843439554405.png,https://www.facebook.com/1009613717196342,Other,Reels,Direct,Facebook,24861.3,3372351,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,814594562,430,973,Video,2025-03-13,2025-04-07,303,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-168393135769332008.png,,Other,Stories,Direct,Facebook,2736.2,398184,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,641468432,360,558,Text,2024-06-20,2024-07-09,0,Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins f,,https://s3.amazonaws.com/YM_Ads/175985843439554405.png,https://www.facebook.com/1009613717196342,Other,Stories,Direct,Facebook,1160.61,157496,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,814594562,430,973,Video,2025-03-13,2025-04-07,303,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-168393135769332008.png,,Other,Feed,Direct,Facebook,389350.47,54937155,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,663857538,360,558,Text,2024-07-12,2024-07-19,0,Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins f,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fflx%2Fwarn%2F%3Fu%3Dhttps%253A%252F%252Fwww.babylist.com%252Fregistry%252Fnew%26h%3DAT3BysONwl9LxnidNgZ9IYYcDGjwveDImxfT3zITioy8h_pg-M32qIfUTYOxyZLKi_hy29AVEbO19y1UEmecaojOX_pX5Ce-KuMb4f4ooV-Zm7IYw4JLkyJV1dz9IYOb3Sn9HmPUwU9BV7mA,https://s3.amazonaws.com/YM_Ads/7736309369347010157.png,https://www.facebook.com/1036376461186734,Other,Reels,Direct,Facebook,6059.99,836071,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,814594562,430,973,Video,2025-03-13,2025-04-07,303,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-168393135769332008.png,,Other,Other,Direct,Facebook,538.28,74488,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,663857538,360,558,Text,2024-07-12,2024-07-19,0,Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins f,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fflx%2Fwarn%2F%3Fu%3Dhttps%253A%252F%252Fwww.babylist.com%252Fregistry%252Fnew%26h%3DAT3BysONwl9LxnidNgZ9IYYcDGjwveDImxfT3zITioy8h_pg-M32qIfUTYOxyZLKi_hy29AVEbO19y1UEmecaojOX_pX5Ce-KuMb4f4ooV-Zm7IYw4JLkyJV1dz9IYOb3Sn9HmPUwU9BV7mA,https://s3.amazonaws.com/YM_Ads/7736309369347010157.png,https://www.facebook.com/1036376461186734,Other,Feed,Direct,Facebook,57958.25,7996281,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,884137027,430,338,Image,2025-04-18,2025-04-18,0,"No more anxiously checking baby's breathing in the middle of the night, thanks to this baby monitor",,https://s3.amazonaws.com/YM_Ads/-5358621012235644069.png,,Other,Reels,Direct,Facebook,277.79,41691,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,663857538,360,558,Text,2024-07-12,2024-07-19,0,Meet the baby registry that lets you register for ANYTHING you could possibly want. Lactation cookies from Amazon? Moccasins f,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fflx%2Fwarn%2F%3Fu%3Dhttps%253A%252F%252Fwww.babylist.com%252Fregistry%252Fnew%26h%3DAT3BysONwl9LxnidNgZ9IYYcDGjwveDImxfT3zITioy8h_pg-M32qIfUTYOxyZLKi_hy29AVEbO19y1UEmecaojOX_pX5Ce-KuMb4f4ooV-Zm7IYw4JLkyJV1dz9IYOb3Sn9HmPUwU9BV7mA,https://s3.amazonaws.com/YM_Ads/7736309369347010157.png,https://www.facebook.com/1036376461186734,Other,Stories,Direct,Facebook,282.67,38999,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,884137027,430,338,Image,2025-04-18,2025-04-18,0,"No more anxiously checking baby's breathing in the middle of the night, thanks to this baby monitor",,https://s3.amazonaws.com/YM_Ads/-5358621012235644069.png,,Other,Feed,Direct,Facebook,555.58,83382,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,721807701,430,618,Image,2024-10-22,2024-10-22,0,Start your Babylist registry now to get your Hello Baby Box.,,https://s3.amazonaws.com/YM_Ads/-2044942951687579720.png,https://www.facebook.com/5692487174120854,Other,Reels,Direct,Facebook,1370.35,176956,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,895472219,430,973,Video,2025-05-01,2025-05-13,15,Discover the all-in-one MAM Easy Start Anti-Colic Bottle – for calmer days and restful nights --from your very first feed.  ,https://www.amazon.com/stores/page/97BB3B94-95F7-4A78-8CC5-B740A8AB4EE2?maas=maas_adg_D57EEDFDD548237854A6FC70C164C9A5_afap_abs&ref_=aa_maas&tag=maas,https://s3.amazonaws.com/YM_Ads/7756741925991934005.png,,Other,Reels,Direct,Facebook,290.12,43541,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,721807701,430,618,Image,2024-10-22,2024-10-22,0,Start your Babylist registry now to get your Hello Baby Box.,,https://s3.amazonaws.com/YM_Ads/-2044942951687579720.png,https://www.facebook.com/5692487174120854,Other,Feed,Direct,Facebook,4453.62,575107,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,895472219,430,973,Video,2025-05-01,2025-05-13,15,Discover the all-in-one MAM Easy Start Anti-Colic Bottle – for calmer days and restful nights --from your very first feed.  ,https://www.amazon.com/stores/page/97BB3B94-95F7-4A78-8CC5-B740A8AB4EE2?maas=maas_adg_D57EEDFDD548237854A6FC70C164C9A5_afap_abs&ref_=aa_maas&tag=maas,https://s3.amazonaws.com/YM_Ads/7756741925991934005.png,,Other,Feed,Direct,Facebook,2014.28,302306,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,722051303,430,625,Image,2024-10-22,2024-10-22,0,"Enter for a chance to win a $250 Babylist gift card when you sign up for a Babylist registry and start adding your baby's must-haves. No purchase necessary; terms and conditions may apply. *Terms and Conditions - Open to new registrants only. To qualify, you must not have created a Babylist registry in the last 9 months - Entrants must create a Babylist registry and add items to the registry to qualify - No purchase necessary - One registry per entrant - One winner will be chosen every week - Winners must respond to that email within 7 days to accept winning, at which point they will be emailed their e-gift card ($250 value) - Gift cards must be redeemed at babylist.com/store - Gift cards are not exchangeable for cash or replaced if lost or stolen",,https://s3.amazonaws.com/YM_Ads/-8875500742009437447.png,https://www.facebook.com/5950962851606617,Other,Feed,Direct,Facebook,342.59,44239,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,760158567,430,520,Carousel,2024-12-07,2024-12-07,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",,https://s3.amazonaws.com/YM_Ads/-7003798099550623236.png,,Other,Ads on Reel,Direct,Facebook,1023.89,127032,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,776197403,430,520,Carousel,2025-01-04,2025-01-22,0,"This just in: Our 2025 Ins and Outs✨ Looks like we'll all be shopping for minivans, thanks to Kylie Kelce @nglwithkylie  #insandouts #trends #2025 #newyear",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-3084322376784082852.png,,Other,Feed,Direct,Facebook,13291.23,1839275,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,760158567,430,520,Carousel,2024-12-07,2024-12-07,0,"Meet the baby registry that lets you register for ANYTHING you could possibly want. Moccasins from Etsy? Lactation cookies from Amazon? Maternity Leave Cash Fund? Check, check, and check. Start your registry now!",,https://s3.amazonaws.com/YM_Ads/-7003798099550623236.png,,Other,Feed,Direct,Facebook,9556.34,1185632,other
"Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc","Babylist, Inc",All Categories,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Lifestyle & Services,Facebook,776197403,430,520,Carousel,2025-01-04,2025-01-22,0,"This just in: Our 2025 Ins and Outs✨ Looks like we'll all be shopping for minivans, thanks to Kylie Kelce @nglwithkylie  #insandouts #trends #2025 #newyear",https://www.babylist.com/registry/new,https://s3.amazonaws.com/YM_Ads/-3084322376784082852.png,,Other,Reels,Direct,Facebook,6861.56,949520,other
