Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Category Level 1,Category Level 2,Category Level 3,Category Level 4,Category Level 5,Category Level 6,Category Level 7,Category Level 8,Channel,Creative Id,Width,Height,Creative Type,Last Seen,Duration,Text,Landing Page,Link To Creative,Link to Post,Format,Placement,Ad Buy Type,Publisher,Spend (USD),Impressions,focus_vs_other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,951974622,430,959,Image,2025-07-10,0,"Prime Day is here! Save on our Premium Connected Baby Monitor and keep your little one close, no matter where you are.",https://www.amazon.com/stores/page/120E36FE-60CC-4231-9AFB-4B2A78194FC1?maas=maas_adg_E547B23EC28F9BF2A1765343412C4345_afap_abs&ref_=aa_maas&tag=maas,https://s3.amazonaws.com/YM_Ads/5321914503766347647.png,,Other,Reels,Direct,Facebook,612.73,86566,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,644501013,360,805,Video,2024-07-11,0,All our products help to share the care so moms can self-care too #ShareTheCare  ,,https://s3.amazonaws.com/YM_Ads/2258504629003019158.png,,Other,Feed,Direct,Facebook,274.43,36644,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,953343316,430,468,Video,2025-07-22,6,Philips Avent Soothie helps keep babies calm while promoting bonding between caregiver and baby.,,https://s3.amazonaws.com/YM_Ads/-1107413456108468516.png,https://www.instagram.com/p/DLnWjO6A8vg,Other,Feed,Direct,Facebook,4317.1,609920,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,881424062,375,586,Other,2025-05-04,0,2 מתוך 3 אמהות מודאגות כאשר לתינוק שלהן י… See more,,,,Other,Feed,Direct,Facebook,290.92,43661,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,953343316,430,468,Video,2025-07-22,6,Philips Avent Soothie helps keep babies calm while promoting bonding between caregiver and baby.,,https://s3.amazonaws.com/YM_Ads/-1107413456108468516.png,https://www.instagram.com/p/DLnWjO6A8vg,Other,Reels,Direct,Facebook,547.31,77325,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,913607354,430,952,Video,2025-05-29,15,Philips Avent products help to share the care so moms can self-care too #ShareTheCare  ,https://www.usa.philips.com/c-m-mo/philips-avent-baby-products/?utm_id=35c3e50e6b7b362cc83c7df9654c19d4d5264e79a498a25dbdafac27fe9eef7e,https://s3.amazonaws.com/YM_Ads/-8709197610170176729.png,https://www.facebook.com/1110999941069791,Other,Feed,Direct,Facebook,562.67,84446,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,443502377,360,805,Video,2024-03-03,0,"Parenthood can be hard, but feeding baby doesn't have to be. Try Philips Avent Natural Bottles.  Nipple that works like the breast Learn more",www.philips.ca/c-m-mo/baby-bottles-nipples/natural-response-baby-bottles,https://s3.amazonaws.com/YM_Ads/-6758757371645705406.png,,Other,Reels,Direct,Facebook,581.87,83480,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,644504921,360,548,Image,2024-06-23,0,"Philips Avent Anti-colic bottle with AirFree vent is designed to reduce feeding issues, helping moms feel at ease.  ",,https://s3.amazonaws.com/YM_Ads/6230026973538881819.png,,Other,Feed,Direct,Facebook,15323.78,2048961,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,443502377,360,805,Video,2024-03-03,0,"Parenthood can be hard, but feeding baby doesn't have to be. Try Philips Avent Natural Bottles.  Nipple that works like the breast Learn more",www.philips.ca/c-m-mo/baby-bottles-nipples/natural-response-baby-bottles,https://s3.amazonaws.com/YM_Ads/-6758757371645705406.png,,Other,Feed,Direct,Facebook,288.44,41382,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,644504921,360,548,Image,2024-06-23,0,"Philips Avent Anti-colic bottle with AirFree vent is designed to reduce feeding issues, helping moms feel at ease.  ",,https://s3.amazonaws.com/YM_Ads/6230026973538881819.png,,Other,Reels,Direct,Facebook,4339.68,611187,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,443502377,360,805,Video,2024-03-03,0,"Parenthood can be hard, but feeding baby doesn't have to be. Try Philips Avent Natural Bottles.  Nipple that works like the breast Learn more",www.philips.ca/c-m-mo/baby-bottles-nipples/natural-response-baby-bottles,https://s3.amazonaws.com/YM_Ads/-6758757371645705406.png,,Other,Other,Direct,Facebook,7904.42,1134063,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,644504921,360,548,Image,2024-06-23,0,"Philips Avent Anti-colic bottle with AirFree vent is designed to reduce feeding issues, helping moms feel at ease.  ",,https://s3.amazonaws.com/YM_Ads/6230026973538881819.png,,Other,Other,Direct,Facebook,5621.42,806516,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,513292856,586,375,Other,2024-01-26,0,but feeding baby,,,,Other,Other,Direct,Facebook,984.18,141203,focus
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,704355552,360,805,Video,2025-04-29,0,What size is your baby today?   Find out with pregnancy +,,https://s3.amazonaws.com/YM_Ads/8886226548989543638.png,,Other,Ads on Reel,Direct,Facebook,306.05,38730,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,520642134,586,375,Other,2025-06-28,0,Photo,,,,Other,Stories,Direct,Facebook,7112.79,968038,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,704355552,360,805,Video,2025-04-29,0,What size is your baby today?   Find out with pregnancy +,,https://s3.amazonaws.com/YM_Ads/8886226548989543638.png,,Other,Feed,Direct,Facebook,1988.11,256731,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,520642134,586,375,Other,2025-06-28,0,Photo,,,,Other,Other,Direct,Facebook,2193.08,314646,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,938611033,375,586,Other,2025-07-22,0,"No matter whose turn it is, mak… See more",,,,Other,Feed,Direct,Facebook,1061.18,154557,focus
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,559182377,360,558,Text,2024-11-17,0,The reviews are in! Parents love the Philips Avent Anti-colic bottle with AirFree vent.,https://www.usa.philips.com/c-p/SCY703_04/anti-colic-bottle-with-airfree-vent?utm_id=654d002e5a649a324df96ec0&origin=18_us_en_654d002e5a649a324df96ec0_fb-ig___654d002e5a649a324df96ec1_654d002e5a649a324df96ecb_pur&spid=654d002e5a649a324df96ecb&utm_source=fb-ig&utm_medium=paid_social&utm_content=654d002e5a649a324df96ecb&utm_campaign=24fyusmccbtl&utm_term=pur&h=AT0vBAqF3wO8SZG-p5OtBCbG-TYhdSRjS63jjZCkmGAUyrBz1uSwX87P-SPTViqfZWlCNCaxzN3M6D-jdgi26DnRy33m0fRL3tCq93JWksnT1qLSsAQ_VBu8dta6rXQitsNJUrMixCwiOu3R3MzuxxOhaOpQp7EZ&s=1,https://s3.amazonaws.com/YM_Ads/-6948857842520021335.png,https://www.facebook.com/740886908081098,Other,Reels,Direct,Facebook,2043.29,278195,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,938611033,375,586,Other,2025-07-22,0,"No matter whose turn it is, mak… See more",,,,Other,Reels,Direct,Facebook,274.41,41183,focus
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,559182377,360,558,Text,2024-11-17,0,The reviews are in! Parents love the Philips Avent Anti-colic bottle with AirFree vent.,https://www.usa.philips.com/c-p/SCY703_04/anti-colic-bottle-with-airfree-vent?utm_id=654d002e5a649a324df96ec0&origin=18_us_en_654d002e5a649a324df96ec0_fb-ig___654d002e5a649a324df96ec1_654d002e5a649a324df96ecb_pur&spid=654d002e5a649a324df96ecb&utm_source=fb-ig&utm_medium=paid_social&utm_content=654d002e5a649a324df96ecb&utm_campaign=24fyusmccbtl&utm_term=pur&h=AT0vBAqF3wO8SZG-p5OtBCbG-TYhdSRjS63jjZCkmGAUyrBz1uSwX87P-SPTViqfZWlCNCaxzN3M6D-jdgi26DnRy33m0fRL3tCq93JWksnT1qLSsAQ_VBu8dta6rXQitsNJUrMixCwiOu3R3MzuxxOhaOpQp7EZ&s=1,https://s3.amazonaws.com/YM_Ads/-6948857842520021335.png,https://www.facebook.com/740886908081098,Other,Feed,Direct,Facebook,7299.3,998641,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,579266171,375,586,Other,2024-04-26,0,Keep both baby and parents more comfortable with the Philips Avent Anti-colic bottle   Take 20% off with code ShareTheCare20,,,,Other,Reels,Direct,Facebook,3114.03,426578,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,559182377,360,558,Text,2024-11-17,0,The reviews are in! Parents love the Philips Avent Anti-colic bottle with AirFree vent.,https://www.usa.philips.com/c-p/SCY703_04/anti-colic-bottle-with-airfree-vent?utm_id=654d002e5a649a324df96ec0&origin=18_us_en_654d002e5a649a324df96ec0_fb-ig___654d002e5a649a324df96ec1_654d002e5a649a324df96ecb_pur&spid=654d002e5a649a324df96ecb&utm_source=fb-ig&utm_medium=paid_social&utm_content=654d002e5a649a324df96ecb&utm_campaign=24fyusmccbtl&utm_term=pur&h=AT0vBAqF3wO8SZG-p5OtBCbG-TYhdSRjS63jjZCkmGAUyrBz1uSwX87P-SPTViqfZWlCNCaxzN3M6D-jdgi26DnRy33m0fRL3tCq93JWksnT1qLSsAQ_VBu8dta6rXQitsNJUrMixCwiOu3R3MzuxxOhaOpQp7EZ&s=1,https://s3.amazonaws.com/YM_Ads/-6948857842520021335.png,https://www.facebook.com/740886908081098,Other,Stories,Direct,Facebook,272.45,36379,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,579266171,375,586,Other,2024-04-26,0,Keep both baby and parents more comfortable with the Philips Avent Anti-colic bottle   Take 20% off with code ShareTheCare20,,,,Other,Other,Direct,Facebook,324.61,46572,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,644498448,360,619,Video,2024-05-13,0,Find out why parents recommend Philips Avent Anti-colic bottle.   Enjoy 20% with code: ShareTheCare20,,https://s3.amazonaws.com/YM_Ads/-4100896709695884175.png,,Other,Feed,Direct,Facebook,272.48,36382,focus
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,644500215,360,637,Video,2024-07-11,0,"Here are some tips from Dr. Mona for moms preparing to go back to work, or working to transition to bottles to share the care  ",,https://s3.amazonaws.com/YM_Ads/5082326553368418494.png,,Other,Feed,Direct,Facebook,1689.61,233109,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,709719341,360,690,Video,2024-11-10,0,2 in 3 moms have less than 1 hour to themselves each day. We'd like to change that. Let's give moms more time for rest. # PhilipsAvent PhilipsAventPH ShareTheCare Parentyourway,https://www.facebook.com/Philips.AVENT.Philippines?__tn__=C-R&_rdr,https://s3.amazonaws.com/YM_Ads/-6336841279000642193.png,https://www.facebook.com/8354201324655723,Other,Feed,Direct,Facebook,1318.09,170209,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,487540069,586,375,Other,2024-02-28,0,The Philips Avent Soothie snuggle has,,,,Other,Other,Direct,Facebook,2208.73,316891,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,644499441,360,637,Video,2025-04-01,0,"Our Natural bottle lets baby control the pace, like breastfeeding, so moms can self-care too. #ShareTheCare  ",,https://s3.amazonaws.com/YM_Ads/-661047784317567676.png,,Other,Feed,Direct,Facebook,1245.52,166012,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,616456853,360,583,Video,2024-06-05,0,Baby knows what they need. So let baby take the lead while they feed. Our Natural bottles are designed to do just that.,,https://s3.amazonaws.com/YM_Ads/3262488684246543198.png,https://www.facebook.com/7593081880779383,Other,Stories,Direct,Facebook,279.01,37255,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,644499441,360,637,Video,2025-04-01,0,"Our Natural bottle lets baby control the pace, like breastfeeding, so moms can self-care too. #ShareTheCare  ",,https://s3.amazonaws.com/YM_Ads/-661047784317567676.png,,Other,Reels,Direct,Facebook,607.25,80942,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,844072605,375,586,Other,2025-04-10,0,Biberones Natural Response | Philips Avent,,,,Other,Marketplace,Direct,Facebook,1415.22,212397,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,852740291,375,586,Other,2025-04-09,0,"Productos para el cuidado del bebé, accesorios y artículos esenciales para el bebé | Share the Care",,,,Other,Marketplace,Direct,Facebook,570.87,85676,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,955761277,430,604,Video,2025-07-22,6,Motherhood is a full-time job. Support can give you a chance to pause and recharge,https://www.amazon.com/stores/page/24D5905A-2C85-4263-BDE2-9267D764311F?maas=maas_adg_7AE5B718EF80DCD78B0F479EC4287600_afap_abs&ref_=aa_maas&tag=maas,https://s3.amazonaws.com/YM_Ads/-8332318667201857628.png,https://www.facebook.com/24121494747512249,Other,Feed,Direct,Facebook,24411.69,3448891,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,544967230,375,586,Other,2024-02-20,0,,,,,Other,Other,Direct,Facebook,20387.52,2925039,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,704355427,360,530,Video,2024-11-21,0,Prepare for your baby’s arrival with our Pregnancy+ app  ,,https://s3.amazonaws.com/YM_Ads/-638803958515679628.png,,Other,Other,Direct,Facebook,353.49,44734,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,579294853,375,586,Other,2024-09-21,0,בקבוק Natural Response של פיליפס אוו… See more,,,,Other,Feed,Direct,Facebook,1106.58,152671,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,704355427,360,530,Video,2024-11-21,0,Prepare for your baby’s arrival with our Pregnancy+ app  ,,https://s3.amazonaws.com/YM_Ads/-638803958515679628.png,,Other,Ads on Reel,Direct,Facebook,350.0,44292,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,448030559,360,558,Text,2024-02-24,0,The reviews are in! Parents love the Philips Avent Anti-colic bottle with AirFree vent.,https://www.usa.philips.com/c-p/SCY703_04/anti-colic-bottle-with-airfree-vent?utm_id=6499bb33ba1a6135b31b85b9&origin=18_us_en_6499bb33ba1a6135b31b85b9_fb-ig___64de2e502272b94ab80bf10a_64de2e502272b94ab80bf10c_pur&spid=64de2e502272b94ab80bf10c&utm_source=fb-ig&utm_medium=paid_social&utm_content=64de2e502272b94ab80bf10c&utm_campaign=23fyusmccbtl&utm_term=pur&h=AT03cRfnZBLIpKav1ZjMy-lbEFifnFXxrPdz2WNwm3bjVQmwRw2k0GxD-sL9UazeRAR6xRXdtO9xXH9vj15Vjb0o4NzT4GffhZic1uJBcKYcP8r-Ul8tbruuG58FJvVMsIgvRx7aeXBxubpShtNOpIPRtecg5TLR&s=1,https://s3.amazonaws.com/YM_Ads/7828273607488426795.png,https://www.facebook.com/658485516321238,Other,Other,Direct,Facebook,609.83,87493,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,704355427,360,530,Video,2024-11-21,0,Prepare for your baby’s arrival with our Pregnancy+ app  ,,https://s3.amazonaws.com/YM_Ads/-638803958515679628.png,,Other,Feed,Direct,Facebook,1675.26,216332,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,911529377,375,586,Other,2025-07-22,0,Quiet hospital-strength pumping with … See more,,,,Other,Feed,Direct,Facebook,1150.42,165012,focus
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,513321242,586,375,Other,2025-07-20,0,,,,,Other,Reels,Direct,Facebook,291.46,43743,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,653349733,375,586,Other,2024-10-08,0,Philips Avent makes it easier to Share the Care so moms can recharge.,,,,Other,Feed,Direct,Facebook,16676.42,2168136,focus
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,513321242,586,375,Other,2025-07-20,0,,,,,Other,Feed,Direct,Facebook,294.47,36535,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,653349733,375,586,Other,2024-10-08,0,Philips Avent makes it easier to Share the Care so moms can recharge.,,,,Other,Reels,Direct,Facebook,19830.63,2735950,focus
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,513321242,586,375,Other,2025-07-20,0,,,,,Other,Stories,Direct,Facebook,928.99,117877,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,702030541,375,586,Other,2024-10-09,0,"Menjadi ibu baru bukanlah hal yang mudah, untungnya aku mendapat dukungan yang luar biasa dari Yakup, mama dan keluarga. Share pengalaman kalian saat mengASIhi bersama Philips Avent.",,,,Other,Reels,Direct,Facebook,328.87,42468,focus
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,883003095,375,586,Other,2024-12-18,0,Dude koje će bebe voleti podjednako kao i mame! Saznajte zašto su one pravi izbor za vašu bebu.,,,,Other,Feed,Direct,Facebook,661.84,83755,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,620170889,360,579,Text,2024-06-16,0,"The Philips Avent Natural Bottle matches baby's feeding rhythm, so baby controls the pace, just like breastfeeding.",,https://s3.amazonaws.com/YM_Ads/1825765521853260340.png,https://www.facebook.com/854218406747947,Other,Feed,Direct,Facebook,5281.71,705242,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,594892780,375,586,Other,2024-12-25,0,,,,,Other,Feed,Direct,Facebook,15650.59,2123930,other
Koninklijke Philips,Avent,Avent,Avent,Avent,All Categories,Consumer Packaged Goods,Baby & Toddler,Baby Feeding,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Baby Bottles & Nursing Aids,Facebook,589179453,360,534,Text,2024-07-15,0,"Our best-selling Natural bottles let milk flow only when baby is actively drinking, just like breastfeeding.  ",,https://s3.amazonaws.com/YM_Ads/6237833195369260299.png,https://www.facebook.com/819942510175537,Other,Feed,Direct,Facebook,3928.09,534419,other
